"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","TONNAGE_T","VA_POPANNEE","RATIO_KG_HAB"
"2019","44","Grand Est","55","Meuse","08C","Verre",7111.5,184083,38.63
"2019","44","Grand Est","57","Moselle","08A","Ordures ménagères résiduelles",216933.18,1046543,207.29
"2019","44","Grand Est","57","Moselle","08B","Emballages, journaux-magazines",64711.56,1046543,61.83
"2019","44","Grand Est","57","Moselle","08C","Verre",32906.86,1046543,31.44
"2019","44","Grand Est","57","Moselle","08D","Déchets de produits alimentaires",18628.9,1046543,17.8
"2019","44","Grand Est","67","Bas-Rhin","08A","Ordures ménagères résiduelles",220135.25,1140057,193.09
"2019","44","Grand Est","67","Bas-Rhin","08B","Emballages, journaux-magazines",63394.87,1140057,55.61
"2019","44","Grand Est","67","Bas-Rhin","08C","Verre",38740.96,1140057,33.98
"2019","44","Grand Est","67","Bas-Rhin","08D","Déchets de produits alimentaires",1361.61,1140057,1.19
"2019","44","Grand Est","68","Haut-Rhin","08A","Ordures ménagères résiduelles",136485.76,767086,177.93
"2019","44","Grand Est","68","Haut-Rhin","08B","Emballages, journaux-magazines",55381.43,767086,72.2
"2019","44","Grand Est","68","Haut-Rhin","08C","Verre",30218.07,767086,39.39
"2019","44","Grand Est","68","Haut-Rhin","08D","Déchets de produits alimentaires",13815.45,767086,18.01
"2019","44","Grand Est","88","Vosges","08A","Ordures ménagères résiduelles",77904.48,364499,213.73
"2019","44","Grand Est","88","Vosges","08B","Emballages, journaux-magazines",18908.45,364499,51.88
"2019","44","Grand Est","88","Vosges","08C","Verre",15819.9,364499,43.4
"2019","44","Grand Est","88","Vosges","08D","Déchets de produits alimentaires",206,364499,0.57
"2019","32","Hauts-de-France","02","Aisne","08A","Ordures ménagères résiduelles",122526.19,531345,230.6
"2019","32","Hauts-de-France","02","Aisne","08B","Emballages, journaux-magazines",29502.75,531345,55.52
"2019","32","Hauts-de-France","02","Aisne","08C","Verre",20111.98,531345,37.85
"2019","32","Hauts-de-France","59","Nord","08A","Ordures ménagères résiduelles",614011.63,2608346,235.4
"2019","32","Hauts-de-France","59","Nord","08B","Emballages, journaux-magazines",179773.7,2608346,68.92
"2019","32","Hauts-de-France","59","Nord","08C","Verre",83151.15,2608346,31.88
"2019","32","Hauts-de-France","60","Oise","08A","Ordures ménagères résiduelles",190978.19,829419,230.26
"2019","32","Hauts-de-France","60","Oise","08B","Emballages, journaux-magazines",51239.52,829419,61.78
"2019","32","Hauts-de-France","60","Oise","08C","Verre",23040.79,829419,27.78
"2019","32","Hauts-de-France","62","Pas-de-Calais","08A","Ordures ménagères résiduelles",377902.8,1465278,257.91
"2019","32","Hauts-de-France","62","Pas-de-Calais","08B","Emballages, journaux-magazines",82980.7,1465278,56.63
"2019","32","Hauts-de-France","62","Pas-de-Calais","08C","Verre",58165.34,1465278,39.7
"2019","32","Hauts-de-France","62","Pas-de-Calais","08D","Déchets de produits alimentaires",7983,1465278,5.45
"2019","32","Hauts-de-France","80","Somme","08A","Ordures ménagères résiduelles",145686.52,570559,255.34
"2019","32","Hauts-de-France","80","Somme","08B","Emballages, journaux-magazines",31063.5,570559,54.44
"2019","32","Hauts-de-France","80","Somme","08C","Verre",20919.19,570559,36.66
"2019","11","Ile-de-France","75","Paris","08A","Ordures ménagères résiduelles",748991,2165423,345.89
"2019","11","Ile-de-France","75","Paris","08B","Emballages, journaux-magazines",86755,2165423,40.06
"2019","11","Ile-de-France","75","Paris","08C","Verre",75040.45,2165423,34.65
"2019","11","Ile-de-France","77","Seine-et-Marne","08A","Ordures ménagères résiduelles",386950.13,1421197,272.27
"2019","11","Ile-de-France","77","Seine-et-Marne","08B","Emballages, journaux-magazines",54455,1421197,38.32
"2019","11","Ile-de-France","77","Seine-et-Marne","08C","Verre",29321.52,1421197,20.63
"2019","11","Ile-de-France","77","Seine-et-Marne","08D","Déchets de produits alimentaires",10.4,1421197,0.01
"2019","11","Ile-de-France","78","Yvelines","08A","Ordures ménagères résiduelles",362545.61,1448207,250.34
"2019","11","Ile-de-France","78","Yvelines","08B","Emballages, journaux-magazines",58515.27,1448207,40.41
"2019","11","Ile-de-France","78","Yvelines","08C","Verre",34070.89,1448207,23.53
"2019","11","Ile-de-France","78","Yvelines","08D","Déchets de produits alimentaires",2.27,1448207,0
"2019","11","Ile-de-France","91","Essonne","08A","Ordures ménagères résiduelles",320811.11,1301659,246.46
"2019","11","Ile-de-France","91","Essonne","08B","Emballages, journaux-magazines",60282.57,1301659,46.31
"2019","11","Ile-de-France","91","Essonne","08C","Verre",26414.56,1301659,20.29
"2019","11","Ile-de-France","91","Essonne","08D","Déchets de produits alimentaires",32.36,1301659,0.02
"2019","11","Ile-de-France","92","Hauts-de-seine","08A","Ordures ménagères résiduelles",432190.57,1624357,266.07
"2019","11","Ile-de-France","92","Hauts-de-seine","08B","Emballages, journaux-magazines",55701.91,1624357,34.29
"2019","11","Ile-de-France","92","Hauts-de-seine","08C","Verre",32227.43,1624357,19.84
"2019","11","Ile-de-France","92","Hauts-de-seine","08D","Déchets de produits alimentaires",157,1624357,0.1
"2019","11","Ile-de-France","93","Seine-Saint-Denis","08A","Ordures ménagères résiduelles",499912.19,1644903,303.92
"2019","11","Ile-de-France","93","Seine-Saint-Denis","08B","Emballages, journaux-magazines",43008.96,1644903,26.15
"2019","11","Ile-de-France","93","Seine-Saint-Denis","08C","Verre",16899.26,1644903,10.27
"2019","11","Ile-de-France","94","Val-de-Marne","08A","Ordures ménagères résiduelles",367694.23,1407124,261.31
"2019","11","Ile-de-France","94","Val-de-Marne","08B","Emballages, journaux-magazines",54131.1,1407124,38.47
"2019","11","Ile-de-France","94","Val-de-Marne","08C","Verre",22601.88,1407124,16.06
"2019","11","Ile-de-France","94","Val-de-Marne","08D","Déchets de produits alimentaires",507,1407124,0.36
"2019","11","Ile-de-France","95","Val-d'Oise","08A","Ordures ménagères résiduelles",339172.04,1249674,271.41
"2019","11","Ile-de-France","95","Val-d'Oise","08B","Emballages, journaux-magazines",48490.46,1249674,38.8
"2019","11","Ile-de-France","95","Val-d'Oise","08C","Verre",21435.41,1249674,17.15
"2019","28","Normandie","14","Calvados","08A","Ordures ménagères résiduelles",184618.06,694905,265.67
"2019","28","Normandie","14","Calvados","08B","Emballages, journaux-magazines",42597.36,694905,61.3
"2019","28","Normandie","14","Calvados","08C","Verre",32539.75,694905,46.83
"2019","28","Normandie","14","Calvados","08D","Déchets de produits alimentaires",285.65,694905,0.41
"2019","28","Normandie","27","Eure","08A","Ordures ménagères résiduelles",148980.05,599507,248.5
"2019","28","Normandie","27","Eure","08B","Emballages, journaux-magazines",25282.02,599507,42.17
"2019","28","Normandie","27","Eure","08C","Verre",18399.86,599507,30.69
"2019","28","Normandie","50","Manche","08A","Ordures ménagères résiduelles",108728.09,495447,219.45
"2019","28","Normandie","50","Manche","08B","Emballages, journaux-magazines",26861.43,495447,54.22
"2019","28","Normandie","50","Manche","08C","Verre",21090.99,495447,42.57
"2019","28","Normandie","61","Orne","08A","Ordures ménagères résiduelles",57762.49,279942,206.34
"2019","28","Normandie","61","Orne","08B","Emballages, journaux-magazines",13784.33,279942,49.24
"2019","28","Normandie","61","Orne","08C","Verre",10273,279942,36.7
"2019","28","Normandie","76","Seine-Maritime","08A","Ordures ménagères résiduelles",326412,1255633,259.96
"2019","28","Normandie","76","Seine-Maritime","08B","Emballages, journaux-magazines",64320.34,1255633,51.23
"2019","28","Normandie","76","Seine-Maritime","08C","Verre",36246.45,1255633,28.87
"2019","75","Nouvelle-Aquitaine","16","Charente","08A","Ordures ménagères résiduelles",64543.7,352015,183.35
"2019","75","Nouvelle-Aquitaine","16","Charente","08B","Emballages, journaux-magazines",24907.23,352015,70.76
"2019","75","Nouvelle-Aquitaine","16","Charente","08C","Verre",12809.44,352015,36.39
"2019","75","Nouvelle-Aquitaine","16","Charente","08D","Déchets de produits alimentaires",519.5,352015,1.48
"2019","75","Nouvelle-Aquitaine","17","Charente-Maritime","08A","Ordures ménagères résiduelles",165080.02,651358,253.44
"2019","75","Nouvelle-Aquitaine","17","Charente-Maritime","08B","Emballages, journaux-magazines",53653.32,651358,82.37
"2019","75","Nouvelle-Aquitaine","17","Charente-Maritime","08C","Verre",37238.49,651358,57.17
"2019","75","Nouvelle-Aquitaine","19","Corrèze","08A","Ordures ménagères résiduelles",53698.07,240073,223.67
"2019","75","Nouvelle-Aquitaine","19","Corrèze","08B","Emballages, journaux-magazines",13697.74,240073,57.06
"2019","75","Nouvelle-Aquitaine","19","Corrèze","08C","Verre",8027.18,240073,33.44
"2019","75","Nouvelle-Aquitaine","19","Corrèze","08D","Déchets de produits alimentaires",217.33,240073,0.91
"2019","75","Nouvelle-Aquitaine","23","Creuse","08A","Ordures ménagères résiduelles",23173.7,116617,198.72
"2019","75","Nouvelle-Aquitaine","23","Creuse","08B","Emballages, journaux-magazines",6943.89,116617,59.54
"2019","75","Nouvelle-Aquitaine","23","Creuse","08C","Verre",4661.63,116617,39.97
"2019","75","Nouvelle-Aquitaine","24","Dordogne","08A","Ordures ménagères résiduelles",100648.55,413223,243.57
"2019","75","Nouvelle-Aquitaine","24","Dordogne","08B","Emballages, journaux-magazines",28877.59,413223,69.88
"2019","75","Nouvelle-Aquitaine","24","Dordogne","08C","Verre",18834.37,413223,45.58
"2019","75","Nouvelle-Aquitaine","24","Dordogne","08D","Déchets de produits alimentaires",21.53,413223,0.05
"2019","75","Nouvelle-Aquitaine","33","Gironde","08A","Ordures ménagères résiduelles",394555.79,1623749,242.99
"2019","75","Nouvelle-Aquitaine","33","Gironde","08B","Emballages, journaux-magazines",87432.37,1623749,53.85
"2019","75","Nouvelle-Aquitaine","33","Gironde","08C","Verre",52713.75,1623749,32.46
"2019","75","Nouvelle-Aquitaine","33","Gironde","08D","Déchets de produits alimentaires",1858,1623749,1.14
"2019","75","Nouvelle-Aquitaine","40","Landes","08A","Ordures ménagères résiduelles",122333.26,413690,295.71
"2019","75","Nouvelle-Aquitaine","40","Landes","08B","Emballages, journaux-magazines",19792.1,413690,47.84
"2019","75","Nouvelle-Aquitaine","40","Landes","08C","Verre",17751.13,413690,42.91
"2019","75","Nouvelle-Aquitaine","40","Landes","08D","Déchets de produits alimentaires",385,413690,0.93
"2019","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08A","Ordures ménagères résiduelles",81808.15,331271,246.95
"2019","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08B","Emballages, journaux-magazines",16070.94,331271,48.51
"2019","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08C","Verre",10469.3,331271,31.6
"2019","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08A","Ordures ménagères résiduelles",164519.33,682621,241.01
"2019","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08B","Emballages, journaux-magazines",37980.34,682621,55.64
"2019","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08C","Verre",25948.22,682621,38.01
"2019","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08D","Déchets de produits alimentaires",521,682621,0.76
"2019","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08A","Ordures ménagères résiduelles",62388.62,374878,166.42
"2019","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08B","Emballages, journaux-magazines",18307.06,374878,48.83
"2019","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08C","Verre",12477.04,374878,33.28
"2019","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08D","Déchets de produits alimentaires",255.29,374878,0.68
"2019","75","Nouvelle-Aquitaine","86","Vienne","08A","Ordures ménagères résiduelles",84449.49,438435,192.62
"2019","75","Nouvelle-Aquitaine","86","Vienne","08B","Emballages, journaux-magazines",23664.15,438435,53.97
"2019","75","Nouvelle-Aquitaine","86","Vienne","08C","Verre",16031.61,438435,36.57
"2019","75","Nouvelle-Aquitaine","86","Vienne","08D","Déchets de produits alimentaires",261,438435,0.6
"2019","75","Nouvelle-Aquitaine","87","Haute-Vienne","08A","Ordures ménagères résiduelles",80343.37,372359,215.77
"2019","75","Nouvelle-Aquitaine","87","Haute-Vienne","08B","Emballages, journaux-magazines",19762.67,372359,53.07
"2019","75","Nouvelle-Aquitaine","87","Haute-Vienne","08C","Verre",11834.92,372359,31.78
"2019","76","Occitanie","09","Ariège","08A","Ordures ménagères résiduelles",38521.44,153287,251.3
"2019","76","Occitanie","09","Ariège","08B","Emballages, journaux-magazines",8158.33,153287,53.22
"2019","76","Occitanie","09","Ariège","08C","Verre",5788.54,153287,37.76
"2019","76","Occitanie","11","Aude","08A","Ordures ménagères résiduelles",118684.94,374070,317.28
"2019","76","Occitanie","11","Aude","08B","Emballages, journaux-magazines",18626.84,374070,49.8
"2019","76","Occitanie","11","Aude","08C","Verre",12180.05,374070,32.56
"2019","76","Occitanie","12","Aveyron","08A","Ordures ménagères résiduelles",61950.95,279595,221.57
"2019","76","Occitanie","12","Aveyron","08B","Emballages, journaux-magazines",17257.7,279595,61.72
"2019","76","Occitanie","12","Aveyron","08C","Verre",9012.99,279595,32.24
"2019","76","Occitanie","30","Gard","08A","Ordures ménagères résiduelles",210994.86,748437,281.91
"2019","76","Occitanie","30","Gard","08B","Emballages, journaux-magazines",35011.8,748437,46.78
"2019","76","Occitanie","30","Gard","08C","Verre",22522.04,748437,30.09
"2019","76","Occitanie","31","Haute-Garonne","08A","Ordures ménagères résiduelles",344470.85,1400039,246.04
"2019","76","Occitanie","31","Haute-Garonne","08B","Emballages, journaux-magazines",63174.56,1400039,45.12
"2019","76","Occitanie","31","Haute-Garonne","08C","Verre",35306.4,1400039,25.22
"2019","76","Occitanie","31","Haute-Garonne","08D","Déchets de produits alimentaires",92.51,1400039,0.07
"2019","76","Occitanie","32","Gers","08A","Ordures ménagères résiduelles",44035.1,191377,230.1
"2019","76","Occitanie","32","Gers","08B","Emballages, journaux-magazines",11151.44,191377,58.27
"2019","76","Occitanie","32","Gers","08C","Verre",7165.3,191377,37.44
"2019","76","Occitanie","34","Hérault","08A","Ordures ménagères résiduelles",339967.42,1175623,289.18
"2019","76","Occitanie","34","Hérault","08B","Emballages, journaux-magazines",57708.06,1175623,49.09
"2019","76","Occitanie","34","Hérault","08C","Verre",35942.8,1175623,30.57
"2019","76","Occitanie","34","Hérault","08D","Déchets de produits alimentaires",1985.64,1175623,1.69
"2019","76","Occitanie","46","Lot","08A","Ordures ménagères résiduelles",37862.94,174094,217.49
"2019","76","Occitanie","46","Lot","08B","Emballages, journaux-magazines",16109.8,174094,92.54
"2019","76","Occitanie","46","Lot","08C","Verre",7512.75,174094,43.15
"2019","76","Occitanie","48","Lozère","08A","Ordures ménagères résiduelles",19752.06,76604,257.85
"2019","76","Occitanie","48","Lozère","08B","Emballages, journaux-magazines",3254.56,76604,42.49
"2019","76","Occitanie","48","Lozère","08C","Verre",2665.82,76604,34.8
"2019","76","Occitanie","65","Hautes-Pyrénées","08A","Ordures ménagères résiduelles",56576.93,229579,246.44
"2019","76","Occitanie","65","Hautes-Pyrénées","08B","Emballages, journaux-magazines",13347.39,229579,58.14
"2019","76","Occitanie","65","Hautes-Pyrénées","08C","Verre",8690.72,229579,37.86
"2019","76","Occitanie","66","Pyrénées-Orientales","08A","Ordures ménagères résiduelles",160149.78,479979,333.66
"2019","76","Occitanie","66","Pyrénées-Orientales","08B","Emballages, journaux-magazines",30631.64,479979,63.82
"2019","76","Occitanie","66","Pyrénées-Orientales","08C","Verre",17355.86,479979,36.16
"2019","76","Occitanie","81","Tarn","08A","Ordures ménagères résiduelles",91730.79,389881,235.28
"2019","76","Occitanie","81","Tarn","08B","Emballages, journaux-magazines",22605.58,389881,57.98
"2019","76","Occitanie","81","Tarn","08C","Verre",13094.02,389881,33.58
"2019","76","Occitanie","82","Tarn-et-Garonne","08A","Ordures ménagères résiduelles",63123.48,260669,242.16
"2019","76","Occitanie","82","Tarn-et-Garonne","08B","Emballages, journaux-magazines",17592.88,260669,67.49
"2019","76","Occitanie","82","Tarn-et-Garonne","08C","Verre",8007.22,260669,30.72
"2019","52","Pays de la Loire","44","Loire-Atlantique","08A","Ordures ménagères résiduelles",265069.27,1429548,185.42
"2019","52","Pays de la Loire","44","Loire-Atlantique","08B","Emballages, journaux-magazines",73190.67,1429548,51.2
"2019","52","Pays de la Loire","44","Loire-Atlantique","08C","Verre",60101.34,1429548,42.04
"2019","52","Pays de la Loire","44","Loire-Atlantique","08D","Déchets de produits alimentaires",1,1429548,0
"2019","52","Pays de la Loire","49","Maine-et-Loire","08A","Ordures ménagères résiduelles",119451.57,817997,146.03
"2019","52","Pays de la Loire","49","Maine-et-Loire","08B","Emballages, journaux-magazines",43741.68,817997,53.47
"2019","52","Pays de la Loire","49","Maine-et-Loire","08C","Verre",33173.5,817997,40.55
"2019","52","Pays de la Loire","53","Mayenne","08A","Ordures ménagères résiduelles",50064.56,307062,163.04
"2019","52","Pays de la Loire","53","Mayenne","08B","Emballages, journaux-magazines",19371.41,307062,63.09
"2019","52","Pays de la Loire","53","Mayenne","08C","Verre",11772.57,307062,38.34
"2019","52","Pays de la Loire","72","Sarthe","08A","Ordures ménagères résiduelles",98170.98,566412,173.32
"2019","52","Pays de la Loire","72","Sarthe","08B","Emballages, journaux-magazines",31808.15,566412,56.16
"2019","52","Pays de la Loire","72","Sarthe","08C","Verre",20723.94,566412,36.59
"2019","52","Pays de la Loire","85","Vendée","08A","Ordures ménagères résiduelles",110226.69,685442,160.81
"2019","52","Pays de la Loire","85","Vendée","08B","Emballages, journaux-magazines",47116.55,685442,68.74
"2019","52","Pays de la Loire","85","Vendée","08C","Verre",36539.18,685442,53.31
"2019","52","Pays de la Loire","85","Vendée","08D","Déchets de produits alimentaires",1105.12,685442,1.61
"2019","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08A","Ordures ménagères résiduelles",56766.5,164308,345.49
"2019","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08B","Emballages, journaux-magazines",5760.59,164308,35.06
"2019","93","Provence-Alpes-Côte d'Azur","04","Alpes-de-Haute-Provence","08C","Verre",5086.96,164308,30.96
"2019","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08A","Ordures ménagères résiduelles",41718.31,141220,295.41
"2019","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08B","Emballages, journaux-magazines",8485.98,141220,60.09
"2019","93","Provence-Alpes-Côte d'Azur","05","Hautes-Alpes","08C","Verre",5975.96,141220,42.32
"2019","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08A","Ordures ménagères résiduelles",417814,1094283,381.82
"2019","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08B","Emballages, journaux-magazines",50661,1094283,46.3
"2019","93","Provence-Alpes-Côte d'Azur","06","Alpes-Maritimes","08C","Verre",28880,1094283,26.39
"2019","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08A","Ordures ménagères résiduelles",748149.22,2043110,366.18
"2019","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08B","Emballages, journaux-magazines",53818,2043110,26.34
"2019","93","Provence-Alpes-Côte d'Azur","13","Bouches-du-Rhône","08C","Verre",33572.53,2043110,16.43
"2019","93","Provence-Alpes-Côte d'Azur","83","Var","08A","Ordures ménagères résiduelles",427627.15,1076711,397.16
"2019","93","Provence-Alpes-Côte d'Azur","83","Var","08B","Emballages, journaux-magazines",55098.08,1076711,51.17
"2019","93","Provence-Alpes-Côte d'Azur","83","Var","08C","Verre",32847.11,1076711,30.51
"2019","93","Provence-Alpes-Côte d'Azur","83","Var","08D","Déchets de produits alimentaires",170,1076711,0.16
"2019","93","Provence-Alpes-Côte d'Azur","84","Vaucluse","08A","Ordures ménagères résiduelles",185138.06,561469,329.74
"2019","93","Provence-Alpes-Côte d'Azur","84","Vaucluse","08B","Emballages, journaux-magazines",22746.48,561469,40.51
"2019","93","Provence-Alpes-Côte d'Azur","84","Vaucluse","08C","Verre",16893,561469,30.09
"2019","93","Provence-Alpes-Côte d'Azur","84","Vaucluse","08D","Déchets de produits alimentaires",248.04,561469,0.44
"2021","84","Auvergne-Rhône-Alpes","01","Ain","08A","Ordures ménagères résiduelles",124545.53,662008,188.13
"2021","84","Auvergne-Rhône-Alpes","01","Ain","08B","Emballages, journaux-magazines",29955.21,662008,45.25
"2021","84","Auvergne-Rhône-Alpes","01","Ain","08C","Verre",24757.62,662008,37.4
"2021","84","Auvergne-Rhône-Alpes","03","Allier","08A","Ordures ménagères résiduelles",79472,334371,237.68
"2021","84","Auvergne-Rhône-Alpes","03","Allier","08B","Emballages, journaux-magazines",22199.73,334371,66.39
"2021","84","Auvergne-Rhône-Alpes","03","Allier","08C","Verre",11229.04,334371,33.58
"2021","84","Auvergne-Rhône-Alpes","03","Allier","08D","Déchets de produits alimentaires",3.2,334371,0.01
"2021","84","Auvergne-Rhône-Alpes","07","Ardèche","08A","Ordures ménagères résiduelles",76350.15,330031,231.34
"2021","84","Auvergne-Rhône-Alpes","07","Ardèche","08B","Emballages, journaux-magazines",15483.35,330031,46.91
"2021","84","Auvergne-Rhône-Alpes","07","Ardèche","08C","Verre",14696.98,330031,44.53
"2021","84","Auvergne-Rhône-Alpes","15","Cantal","08A","Ordures ménagères résiduelles",35836.98,144104,248.69
"2021","84","Auvergne-Rhône-Alpes","15","Cantal","08B","Emballages, journaux-magazines",7742.51,144104,53.73
"2021","84","Auvergne-Rhône-Alpes","15","Cantal","08C","Verre",5114.35,144104,35.49
"2021","84","Auvergne-Rhône-Alpes","26","Drôme","08A","Ordures ménagères résiduelles",124097.71,519383,238.93
"2021","84","Auvergne-Rhône-Alpes","26","Drôme","08B","Emballages, journaux-magazines",22410.31,519383,43.15
"2021","84","Auvergne-Rhône-Alpes","26","Drôme","08C","Verre",17702.96,519383,34.08
"2021","84","Auvergne-Rhône-Alpes","38","Isère","08A","Ordures ménagères résiduelles",271154.07,1282483,211.43
"2021","84","Auvergne-Rhône-Alpes","38","Isère","08B","Emballages, journaux-magazines",67804.18,1282483,52.87
"2021","84","Auvergne-Rhône-Alpes","38","Isère","08C","Verre",41454.57,1282483,32.32
"2021","84","Auvergne-Rhône-Alpes","38","Isère","08D","Déchets de produits alimentaires",92.33,1282483,0.07
"2021","84","Auvergne-Rhône-Alpes","42","Loire","08A","Ordures ménagères résiduelles",168862.08,769125,219.55
"2021","84","Auvergne-Rhône-Alpes","42","Loire","08B","Emballages, journaux-magazines",36658.67,769125,47.66
"2021","84","Auvergne-Rhône-Alpes","42","Loire","08C","Verre",24056.96,769125,31.28
"2021","84","Auvergne-Rhône-Alpes","43","Haute-Loire","08A","Ordures ménagères résiduelles",47324.99,227128,208.36
"2021","84","Auvergne-Rhône-Alpes","43","Haute-Loire","08B","Emballages, journaux-magazines",11626.13,227128,51.19
"2021","84","Auvergne-Rhône-Alpes","43","Haute-Loire","08C","Verre",8434.86,227128,37.14
"2021","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08A","Ordures ménagères résiduelles",131557.18,664159,198.08
"2021","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08B","Emballages, journaux-magazines",39624.71,664159,59.66
"2021","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08C","Verre",22322.61,664159,33.61
"2021","84","Auvergne-Rhône-Alpes","63","Puy-de-Dôme","08D","Déchets de produits alimentaires",458.94,664159,0.69
"2021","84","Auvergne-Rhône-Alpes","69","Rhône","08A","Ordures ménagères résiduelles",412474.19,1895378,217.62
"2021","84","Auvergne-Rhône-Alpes","69","Rhône","08B","Emballages, journaux-magazines",82652.77,1895378,43.61
"2021","84","Auvergne-Rhône-Alpes","69","Rhône","08C","Verre",52770.53,1895378,27.84
"2021","84","Auvergne-Rhône-Alpes","73","Savoie","08A","Ordures ménagères résiduelles",114218.23,441887,258.48
"2021","84","Auvergne-Rhône-Alpes","73","Savoie","08B","Emballages, journaux-magazines",24057.53,441887,54.44
"2021","84","Auvergne-Rhône-Alpes","73","Savoie","08C","Verre",21237.72,441887,48.06
"2021","84","Auvergne-Rhône-Alpes","73","Savoie","08D","Déchets de produits alimentaires",467.88,441887,1.06
"2021","84","Auvergne-Rhône-Alpes","74","Haute-Savoie","08A","Ordures ménagères résiduelles",219486.63,843677,260.15
"2021","84","Auvergne-Rhône-Alpes","74","Haute-Savoie","08B","Emballages, journaux-magazines",36630.36,843677,43.42
"2021","84","Auvergne-Rhône-Alpes","74","Haute-Savoie","08C","Verre",39319.56,843677,46.6
"2021","84","Auvergne-Rhône-Alpes","74","Haute-Savoie","08D","Déchets de produits alimentaires",457.3,843677,0.54
"2021","27","Bourgogne-Franche-Comté","21","Cote-d'Or","08A","Ordures ménagères résiduelles",111823.85,535339,208.88
"2021","27","Bourgogne-Franche-Comté","21","Cote-d'Or","08B","Emballages, journaux-magazines",29273.99,535339,54.68
"2021","27","Bourgogne-Franche-Comté","21","Cote-d'Or","08C","Verre",20751.4,535339,38.76
"2021","27","Bourgogne-Franche-Comté","21","Cote-d'Or","08D","Déchets de produits alimentaires",136.03,535339,0.25
"2021","27","Bourgogne-Franche-Comté","25","Doubs","08A","Ordures ménagères résiduelles",90419.14,546668,165.4
"2021","27","Bourgogne-Franche-Comté","25","Doubs","08B","Emballages, journaux-magazines",32432.39,546668,59.33
"2021","27","Bourgogne-Franche-Comté","25","Doubs","08C","Verre",21967.53,546668,40.18
"2021","27","Bourgogne-Franche-Comté","25","Doubs","08D","Déchets de produits alimentaires",119.5,546668,0.22
"2021","27","Bourgogne-Franche-Comté","39","Jura","08A","Ordures ménagères résiduelles",48964.86,258035,189.76
"2021","27","Bourgogne-Franche-Comté","39","Jura","08B","Emballages, journaux-magazines",16365.86,258035,63.42
"2021","27","Bourgogne-Franche-Comté","39","Jura","08C","Verre",12719.77,258035,49.29
"2021","27","Bourgogne-Franche-Comté","58","Nièvre","08A","Ordures ménagères résiduelles",37928.22,200988,188.71
"2021","27","Bourgogne-Franche-Comté","58","Nièvre","08B","Emballages, journaux-magazines",11458.2,200988,57.01
"2021","27","Bourgogne-Franche-Comté","58","Nièvre","08C","Verre",8709.5,200988,43.33
"2021","27","Bourgogne-Franche-Comté","58","Nièvre","08D","Déchets de produits alimentaires",3350.1,200988,16.67
"2021","27","Bourgogne-Franche-Comté","70","Haute-Saône","08A","Ordures ménagères résiduelles",31865.89,233561,136.43
"2021","27","Bourgogne-Franche-Comté","70","Haute-Saône","08B","Emballages, journaux-magazines",21012.95,233561,89.97
"2021","27","Bourgogne-Franche-Comté","70","Haute-Saône","08C","Verre",11327.93,233561,48.5
"2021","27","Bourgogne-Franche-Comté","70","Haute-Saône","08D","Déchets de produits alimentaires",81.32,233561,0.35
"2021","27","Bourgogne-Franche-Comté","71","Saône-et-Loire","08A","Ordures ménagères résiduelles",111686.26,549511,203.25
"2021","27","Bourgogne-Franche-Comté","71","Saône-et-Loire","08B","Emballages, journaux-magazines",27199.05,549511,49.5
"2021","27","Bourgogne-Franche-Comté","71","Saône-et-Loire","08C","Verre",22281.97,549511,40.55
"2021","27","Bourgogne-Franche-Comté","89","Yonne","08A","Ordures ménagères résiduelles",63489.02,332665,190.85
"2021","27","Bourgogne-Franche-Comté","89","Yonne","08B","Emballages, journaux-magazines",24787.88,332665,74.51
"2021","27","Bourgogne-Franche-Comté","89","Yonne","08C","Verre",14909.24,332665,44.82
"2021","27","Bourgogne-Franche-Comté","89","Yonne","08D","Déchets de produits alimentaires",3014.38,332665,9.06
"2021","27","Bourgogne-Franche-Comté","90","Territoire-de-Belfort","08A","Ordures ménagères résiduelles",27850.21,138972,200.4
